station,zona,campaign_date,year,sensor,secchi,zone_label,predicted,lower,upper,width,covered
E27,LAGO MAYOR,2016-08-05,2016,S2,9.8,Lago Mayor,10.290270591630588,7.4589861998283045,13.12155498343287,5.662568783604566,True
E28,LAGO MAYOR,2016-08-05,2016,S2,8.8,Lago Mayor,8.286688944486883,5.4554045526846,11.117973336289166,5.662568783604566,True
E32,LAGO MAYOR,2016-08-05,2016,S2,9.8,Lago Mayor,9.43243529581529,6.601150904013007,12.263719687617574,5.662568783604566,True
E33,LAGO MAYOR,2016-08-05,2016,S2,4.6,Lago Mayor,5.109561673881671,2.278277282079388,7.940846065683953,5.662568783604565,True
E36,LAGO MAYOR,2016-08-05,2016,S2,9.0,Lago Mayor,8.722404706404708,5.891120314602425,11.553689098206991,5.662568783604566,True
E39,LAGO MAYOR,2016-08-06,2016,S2,5.0,Lago Mayor,8.94997949439449,5.907781192918189,11.992177795870791,6.084396602952602,False
E41,LAGO MAYOR,2016-08-06,2016,S2,11.0,Lago Mayor,10.055960217560221,7.0137619160839195,13.098158519036524,6.084396602952604,True
E42,LAGO MAYOR,2016-08-06,2016,S2,11.0,Lago Mayor,11.868397071408117,8.826198769931814,14.91059537288442,6.084396602952605,True
E43,LAGO MAYOR,2016-08-04,2016,S2,11.0,Lago Mayor,11.478439893439889,8.549468431627293,14.407411355252485,5.857942923625192,True
E22,LAGO MAYOR,2016-08-05,2016,S2,10.2,Lago Mayor,10.451213991563987,7.619929599761704,13.28249838336627,5.662568783604566,True
E48,LAGO MAYOR,2016-08-08,2016,S2,14.5,Lago Mayor,10.590057466520884,7.661086004708287,13.51902892833348,5.857942923625193,False
E49,LAGO MAYOR,2016-08-08,2016,S2,12.8,Lago Mayor,9.628142112854462,6.699170651041865,12.55711357466706,5.8579429236251945,False
E50,LAGO MAYOR,2016-08-08,2016,S2,11.9,Lago Mayor,10.50071068220668,7.571739220394083,13.429682144019278,5.8579429236251945,True
E51,LAGO MAYOR,2016-08-06,2016,S2,9.4,Lago Mayor,11.198107158660065,8.155908857183764,14.240305460136366,6.0843966029526015,True
E52,LAGO MAYOR,2016-08-06,2016,S2,10.3,Lago Mayor,11.255762114552127,8.213563813075826,14.297960416028427,6.0843966029526015,True
E58,LAGO MAYOR,2016-08-09,2016,S2,5.0,Lago Mayor,8.248049221889225,5.2058509204129235,11.290247523365526,6.084396602952602,False
E59,LAGO MAYOR,2016-08-09,2016,S2,13.0,Lago Mayor,11.261064308732212,8.218866007255912,14.303262610208513,6.0843966029526015,True
E60,LAGO MAYOR,2016-08-09,2016,S2,12.0,Lago Mayor,11.16901375735377,8.12681545587747,14.211212058830071,6.0843966029526015,True
E61,LAGO MAYOR,2016-08-08,2016,S2,10.2,Lago Mayor,10.933168293928293,8.004196832115696,13.862139755740891,5.857942923625195,True
E68,LAGO MAYOR,2016-08-08,2016,S2,5.5,Lago Mayor,9.02170832223332,6.092736860420723,11.950679784045917,5.8579429236251945,False
E72,LAGO MAYOR,2016-08-09,2016,S2,5.8,Lago Mayor,5.573970373792872,2.5317720723165706,8.616168675269174,6.084396602952603,True
E76,LAGO MAYOR,2016-08-11,2016,S2,12.5,Lago Mayor,9.793321777111785,6.962037385309502,12.624606168914069,5.662568783604566,True
E78,LAGO MAYOR,2016-08-11,2016,S2,13.5,Lago Mayor,9.38980756354756,6.558523171745277,12.221091955349843,5.662568783604566,False
E79,LAGO MAYOR,2016-08-11,2016,S2,11.5,Lago Mayor,9.873234675324674,7.041950283522391,12.704519067126958,5.662568783604566,True
E80,LAGO MAYOR,2016-08-11,2016,S2,10.5,Lago Mayor,10.255919453324447,7.424635061522164,13.08720384512673,5.662568783604566,True
E82,LAGO MAYOR,2016-08-10,2016,S2,8.2,Lago Mayor,8.672359427492449,5.630161126016147,11.71455772896875,6.084396602952602,True
E83,LAGO MAYOR,2016-08-10,2016,S2,5.5,Lago Mayor,8.327808978204896,5.285610676728594,11.370007279681197,6.084396602952602,True
E84,LAGO MAYOR,2016-08-10,2016,S2,4.7,Lago Mayor,7.275242183518241,4.233043882041939,10.317440484994542,6.084396602952602,True
E85,LAGO MAYOR,2016-08-10,2016,S2,9.8,Lago Mayor,8.139154567615485,5.096956266139183,11.181352869091786,6.084396602952602,True
E88,LAGO MAYOR,2016-08-10,2016,S2,6.5,Lago Mayor,8.230587850443767,5.188389548967465,11.27278615192007,6.084396602952604,True
E94,LAGO MAYOR,2016-08-10,2016,S2,7.4,Lago Mayor,10.049899292929288,7.007700991452986,13.09209759440559,6.084396602952604,True
E97,LAGO MAYOR,2016-08-10,2016,S2,9.5,Lago Mayor,11.680222011322021,8.638023709845719,14.722420312798324,6.084396602952605,True
E98,LAGO MAYOR,2016-08-10,2016,S2,9.0,Lago Mayor,11.441758411033415,8.399560109557115,14.483956712509716,6.0843966029526015,True
E99,LAGO MAYOR,2016-08-12,2016,S2,9.2,Lago Mayor,7.340306346235467,4.2854116828433,10.395201009627634,6.109789326784334,True
E100,LAGO MAYOR,2016-08-12,2016,S2,10.2,Lago Mayor,10.279463989898993,7.224569326506826,13.33435865329116,6.109789326784334,True
E104,LAGO MAYOR,2016-08-11,2016,S2,11.5,Lago Mayor,9.884000238095249,7.0527158462929656,12.715284629897532,5.662568783604566,True
E113,LAGO MAYOR,2016-08-10,2016,S2,9.3,Lago Mayor,11.424669293484301,8.382470992007999,14.466867594960604,6.084396602952605,True
E117,LAGO MAYOR,2016-08-10,2016,S2,10.0,Lago Mayor,11.95938814407815,8.91718984260185,15.001586445554452,6.0843966029526015,True
E119,LAGO MAYOR,2016-08-10,2016,S2,10.5,Lago Mayor,10.980138418248435,7.9379401167721335,14.022336719724738,6.084396602952604,True
E120,LAGO MAYOR,2016-08-12,2016,S2,14.2,Lago Mayor,9.7407372949273,6.685842631535133,12.795631958319467,6.109789326784334,False
E121,LAGO MAYOR,2016-08-12,2016,S2,10.5,Lago Mayor,9.722662965367963,6.667768301975796,12.77755762876013,6.109789326784334,True
E01,BAHIA PUNO,2017-07-10,2017,S2,5.3,Bahia de Puno,6.529218430613067,3.4743237672208998,9.584113094005234,6.109789326784334,True
E02,BAHIA PUNO,2017-07-11,2017,S2,6.0,Bahia de Puno,7.946766830489772,5.11548243868749,10.778051222292055,5.662568783604565,True
E05,BAHIA PUNO,2017-07-11,2017,S2,6.6,Bahia de Puno,8.014873176366116,5.183588784563833,10.8461575681684,5.662568783604566,True
E14,BAHIA PUNO,2017-07-12,2017,S2,10.6,Bahia de Puno,10.540017350895988,7.4851226875038215,13.594912014288155,6.109789326784334,True
E15,BAHIA PUNO,2017-07-12,2017,S2,6.6,Bahia de Puno,7.000566670355797,3.9456720069636293,10.055461333747964,6.109789326784334,True
E16,BAHIA PUNO,2017-07-12,2017,S2,6.0,Bahia de Puno,4.845336060425123,1.7904413970329558,7.900230723817291,6.109789326784336,True
E17,BAHIA PUNO,2017-07-11,2017,S2,4.2,Bahia de Puno,5.857855676212069,3.0265712844097865,8.689140068014352,5.662568783604565,True
E28,LAGO MAYOR,2017-07-12,2017,S2,10.3,Lago Mayor,9.305494098124095,6.250599434731928,12.360388761516262,6.109789326784334,True
E32,LAGO MAYOR,2017-07-12,2017,S2,7.0,Lago Mayor,7.416812112887125,4.361917449494957,10.471706776279293,6.109789326784336,True
E36,LAGO MAYOR,2017-07-13,2017,S2,10.8,Lago Mayor,9.210722936507944,6.155828273115777,12.26561759990011,6.109789326784334,True
E39,LAGO MAYOR,2017-07-13,2017,S2,8.4,Lago Mayor,9.294962669552671,6.240068006160504,12.349857332944838,6.109789326784334,True
E41,LAGO MAYOR,2017-07-13,2017,S2,13.0,Lago Mayor,9.484388304473304,6.429493641081137,12.539282967865471,6.109789326784334,False
E42,LAGO MAYOR,2017-07-13,2017,S2,14.0,Lago Mayor,10.447062026892104,7.3921673634999365,13.50195669028427,6.109789326784334,False
E43,LAGO MAYOR,2017-07-13,2017,S2,12.0,Lago Mayor,10.78092941051725,7.726034747125084,13.835824073909418,6.109789326784334,True
E22,LAGO MAYOR,2017-07-13,2017,S2,9.0,Lago Mayor,9.835929417876708,6.781034754484541,12.890824081268875,6.109789326784334,True
E48,LAGO MAYOR,2017-07-15,2017,S2,12.0,Lago Mayor,10.417049349277931,6.98451168005826,13.849587018497603,6.865075338439343,True
E49,LAGO MAYOR,2017-07-15,2017,S2,9.0,Lago Mayor,10.439421394503942,7.00688372528427,13.871959063723613,6.865075338439343,True
E50,LAGO MAYOR,2017-07-15,2017,S2,12.0,Lago Mayor,10.848445041649526,7.415907372429855,14.280982710869198,6.865075338439343,True
E51,LAGO MAYOR,2017-07-15,2017,S2,9.8,Lago Mayor,10.325022331932526,6.892484662712855,13.757560001152198,6.865075338439343,True
E52,LAGO MAYOR,2017-07-15,2017,S2,9.0,Lago Mayor,10.164682142644695,6.7321444734250235,13.597219811864367,6.865075338439343,True
E59,LAGO MAYOR,2017-07-16,2017,S2,10.0,Lago Mayor,10.75676493430076,7.324227265081088,14.189302603520431,6.865075338439343,True
E60,LAGO MAYOR,2017-07-16,2017,S2,10.0,Lago Mayor,13.020294248529245,9.587756579309573,16.452831917748917,6.865075338439343,True
E61,LAGO MAYOR,2017-07-16,2017,S2,12.8,Lago Mayor,10.239145834252188,6.806608165032516,13.67168350347186,6.865075338439343,True
E72,LAGO MAYOR,2017-07-16,2017,S2,5.8,Lago Mayor,5.317374272133091,1.88483660291342,8.749911941352762,6.8650753384393415,True
E76,LAGO MAYOR,2017-07-19,2017,S2,9.0,Lago Mayor,10.180360043290044,7.349075651487761,13.011644435092327,5.662568783604566,True
E78,LAGO MAYOR,2017-07-19,2017,S2,10.3,Lago Mayor,11.062768099123097,8.231483707320814,13.89405249092538,5.662568783604566,True
E79,LAGO MAYOR,2017-07-16,2017,S2,10.0,Lago Mayor,10.276175351646572,6.8436376824269,13.708713020866243,6.865075338439343,True
E80,LAGO MAYOR,2017-07-17,2017,S2,10.0,Lago Mayor,10.590758899086605,7.548560597610304,13.632957200562906,6.084396602952602,True
E82,LAGO MAYOR,2017-07-17,2017,S2,10.0,Lago Mayor,11.513967752580257,8.471769451103956,14.556166054056558,6.0843966029526015,True
E83,LAGO MAYOR,2017-07-17,2017,S2,8.0,Lago Mayor,8.225156728575037,5.182958427098735,11.267355030051338,6.084396602952602,True
E88,LAGO MAYOR,2017-07-20,2017,S2,8.0,Lago Mayor,8.730258700020011,5.297721030800339,12.162796369239683,6.865075338439343,True
E94,LAGO MAYOR,2017-07-20,2017,S2,9.0,Lago Mayor,10.023544883420671,6.591007214200999,13.456082552640343,6.865075338439343,True
E97,LAGO MAYOR,2017-07-20,2017,S2,10.0,Lago Mayor,10.503497066661861,7.07095939744219,13.936034735881533,6.865075338439343,True
E98,LAGO MAYOR,2017-07-19,2017,S2,9.5,Lago Mayor,10.499140772438402,7.667856380636119,13.330425164240685,5.662568783604566,True
E99,LAGO MAYOR,2017-07-19,2017,S2,11.0,Lago Mayor,11.023449447597601,8.192165055795318,13.854733839399884,5.662568783604566,True
E100,LAGO MAYOR,2017-07-19,2017,S2,10.0,Lago Mayor,10.994914269743294,8.16362987794101,13.826198661545577,5.662568783604566,True
E104,LAGO MAYOR,2017-07-19,2017,S2,10.2,Lago Mayor,7.841553097817214,5.010268706014932,10.672837489619496,5.662568783604565,True
E113,LAGO MAYOR,2017-07-20,2017,S2,10.0,Lago Mayor,11.603439204455428,8.170901535235757,15.0359768736751,6.865075338439343,True
E117,LAGO MAYOR,2017-07-19,2017,S2,8.5,Lago Mayor,10.579705277450946,7.748420885648663,13.41098966925323,5.662568783604566,True
E120,LAGO MAYOR,2017-07-21,2017,S2,9.5,Lago Mayor,11.288779359580449,8.246581058104148,14.33097766105675,6.0843966029526015,True
E121,LAGO MAYOR,2017-07-21,2017,S2,9.0,Lago Mayor,8.696987906537908,5.654789605061606,11.73918620801421,6.084396602952604,True
E122,LAGO MENOR,2017-07-21,2017,S2,9.0,Lago Menor,8.687364585462413,5.645166283986112,11.729562886938716,6.084396602952604,True
E123,LAGO MENOR,2017-07-21,2017,S2,6.5,Lago Menor,4.637428967290023,1.5952306658137214,7.679627268766325,6.084396602952603,True
E125,LAGO MENOR,2017-07-21,2017,S2,8.0,Lago Menor,6.001827641525144,2.959629340048842,9.044025943001445,6.084396602952603,True
E130,LAGO MENOR,2017-07-22,2017,S2,5.4,Lago Menor,5.531807355699851,2.489609054223549,8.574005657176151,6.084396602952602,True
E136,LAGO MENOR,2017-07-22,2017,S2,7.0,Lago Menor,5.784758232323237,2.7425599308469355,8.826956533799539,6.084396602952603,True
E135,LAGO MENOR,2017-07-22,2017,S2,6.0,Lago Menor,7.922890374070377,4.8806920725940754,10.965088675546678,6.084396602952602,True
E137,LAGO MENOR,2017-07-22,2017,S2,6.0,Lago Menor,4.485180753968254,1.4429824524919521,7.527379055444555,6.084396602952603,True
E142,LAGO MENOR,2017-07-22,2017,S2,6.0,Lago Menor,8.266138138528136,5.223939837051835,11.308336440004439,6.084396602952604,True
E-148,LAGO MENOR,2017-07-22,2017,S2,6.0,Lago Menor,5.0257860586635585,1.9835877571872569,8.06798436013986,6.084396602952603,True
E-145,LAGO MENOR,2017-07-23,2017,S2,6.5,Lago Menor,6.990264311182619,4.061292849370022,9.919235772995215,5.857942923625193,True
E-147,LAGO MENOR,2017-07-23,2017,S2,6.5,Lago Menor,5.828579548909013,2.899608087096416,8.75755101072161,5.857942923625194,True
E59,LAGO MAYOR,2017-07-16,2017,S2,10.0,Lago Mayor,10.75676493430076,7.324227265081088,14.189302603520431,6.865075338439343,True
E01,BAHIA PUNO,2019-07-11,2019,S2,8.0,Bahia de Puno,6.10497536499943,3.1760039031868335,9.033946826812027,5.857942923625194,True
E02,BAHIA PUNO,2019-07-11,2019,S2,8.0,Bahia de Puno,7.506457114434927,4.57748565262233,10.435428576247524,5.8579429236251945,True
E04,BAHIA PUNO,2019-07-11,2019,S2,1.5,Bahia de Puno,5.806357322677327,2.87738586086473,8.735328784489923,5.857942923625193,False
E05,BAHIA PUNO,2019-07-11,2019,S2,8.0,Bahia de Puno,11.563160326340322,8.634188864527726,14.492131788152918,5.857942923625192,False
E08,BAHIA PUNO,2019-07-11,2019,S2,10.0,Bahia de Puno,11.606490952935951,8.677519491123356,14.535462414748547,5.857942923625192,True
E14,BAHIA PUNO,2019-07-12,2019,S2,9.0,Bahia de Puno,10.332500557220547,7.501216165418263,13.16378494902283,5.662568783604566,True
E16,BAHIA PUNO,2019-07-11,2019,S2,3.5,Bahia de Puno,5.580514209550688,2.651542747738091,8.509485671363285,5.857942923625194,True
E17,BAHIA PUNO,2019-07-12,2019,S2,3.0,Bahia de Puno,5.703138147506082,2.8718537557037993,8.534422539308364,5.662568783604565,True
E25,LAGO MAYOR,2019-07-12,2019,S2,6.1,Lago Mayor,6.977667368722268,4.146382976919986,9.80895176052455,5.662568783604565,True
E28,LAGO MAYOR,2019-07-12,2019,S2,7.0,Lago Mayor,9.892519134199128,7.061234742396845,12.723803526001412,5.662568783604566,False
E32,LAGO MAYOR,2019-07-12,2019,S2,6.0,Lago Mayor,8.299086479076472,5.467802087274189,11.130370870878755,5.662568783604566,True
E36,LAGO MAYOR,2019-07-12,2019,S2,11.0,Lago Mayor,8.270843484848477,5.439559093046194,11.10212787665076,5.662568783604566,True
E39,LAGO MAYOR,2019-07-13,2019,S2,8.0,Lago Mayor,7.8628467032967,4.933875241484103,10.791818165109298,5.8579429236251945,True
E41,LAGO MAYOR,2019-07-13,2019,S2,9.5,Lago Mayor,10.116559622044626,7.187588160232029,13.045531083857224,5.8579429236251945,True
E42,LAGO MAYOR,2019-07-13,2019,S2,10.0,Lago Mayor,10.551611325341327,7.62263986352873,13.480582787153924,5.8579429236251945,True
E43,LAGO MAYOR,2019-07-13,2019,S2,12.0,Lago Mayor,10.52868334110334,7.599711879290743,13.457654802915936,5.857942923625193,True
E22,LAGO MAYOR,2019-07-13,2019,S2,6.0,Lago Mayor,9.666682519001926,6.737711057189329,12.595653980814522,5.857942923625193,False
E49,LAGO MAYOR,2019-07-14,2019,S2,12.0,Lago Mayor,10.685904361017501,7.854619969215218,13.517188752819784,5.662568783604566,True
E50,LAGO MAYOR,2019-07-14,2019,S2,12.0,Lago Mayor,8.244733701298705,5.413449309496421,11.076018093100988,5.662568783604566,False
E51,LAGO MAYOR,2019-07-14,2019,S2,11.0,Lago Mayor,10.830953579322609,7.999669187520325,13.662237971124892,5.662568783604566,True
E52,LAGO MAYOR,2019-07-14,2019,S2,10.0,Lago Mayor,9.658795003153145,6.827510611350862,12.490079394955428,5.662568783604566,True
E53,LAGO MAYOR,2019-07-14,2019,S2,9.0,Lago Mayor,10.488021101763728,7.656736709961445,13.319305493566011,5.662568783604566,True
E59,LAGO MAYOR,2019-07-15,2019,S2,11.0,Lago Mayor,10.787993779955292,7.956709388153008,13.619278171757575,5.662568783604566,True
E60,LAGO MAYOR,2019-07-15,2019,S2,11.0,Lago Mayor,11.69068176025729,8.859397368455006,14.521966152059573,5.662568783604566,True
E61,LAGO MAYOR,2019-07-15,2019,S2,11.0,Lago Mayor,11.24981939637689,8.418535004574608,14.081103788179174,5.662568783604566,True
E72,LAGO MAYOR,2019-07-15,2019,S2,6.0,Lago Mayor,5.862063247074562,3.030778855272279,8.693347638876844,5.662568783604565,True
E76,LAGO MAYOR,2019-07-19,2019,S2,9.9,Lago Mayor,9.365728167388168,6.310833503996001,12.420622830780335,6.109789326784334,True
E78,LAGO MAYOR,2019-07-19,2019,S2,12.0,Lago Mayor,11.802872669552666,8.7479780061605,14.857767332944833,6.109789326784334,True
E79,LAGO MAYOR,2019-07-19,2019,S2,9.0,Lago Mayor,11.325198307061058,8.27030364366889,14.380092970453225,6.109789326784334,True
E80,LAGO MAYOR,2019-07-16,2019,S2,11.0,Lago Mayor,10.353441324634463,7.311243023158162,13.395639626110764,6.084396602952602,True
E82,LAGO MAYOR,2019-07-16,2019,S2,9.0,Lago Mayor,11.191543419913417,8.149345118437115,14.23374172138972,6.084396602952605,True
E83,LAGO MAYOR,2019-07-16,2019,S2,10.0,Lago Mayor,10.402237103623543,7.360038802147241,13.444435405099846,6.084396602952604,True
E88,LAGO MAYOR,2019-07-17,2019,S2,11.0,Lago Mayor,11.648715381285378,8.71974391947278,14.577686843097975,5.857942923625195,True
E94,LAGO MAYOR,2019-07-17,2019,S2,8.0,Lago Mayor,11.609695487845482,8.680724026032884,14.53866694965808,5.857942923625195,False
E97,LAGO MAYOR,2019-07-17,2019,S2,10.0,Lago Mayor,11.982617853812854,9.053646392000257,14.911589315625452,5.857942923625195,True
E98,LAGO MAYOR,2019-07-18,2019,S2,7.0,Lago Mayor,11.375759569874566,8.333561268398263,14.417957871350868,6.084396602952605,False
E99,LAGO MAYOR,2019-07-20,2019,S2,13.0,Lago Mayor,11.001087052325673,7.958888750849371,14.043285353801974,6.084396602952602,True
E100,LAGO MAYOR,2019-07-20,2019,S2,11.0,Lago Mayor,11.262082427017424,8.219884125541121,14.304280728493726,6.084396602952605,True
E104,LAGO MAYOR,2019-07-20,2019,S2,10.0,Lago Mayor,10.134607917082912,7.09240961560661,13.176806218559214,6.084396602952604,True
E113,LAGO MAYOR,2019-07-17,2019,S2,9.0,Lago Mayor,6.984384387717201,4.055412925904604,9.913355849529797,5.857942923625193,True
E117,LAGO MAYOR,2019-07-18,2019,S2,10.0,Lago Mayor,9.203645354051268,6.1614470525749665,12.245843655527569,6.084396602952602,True
E120,LAGO MAYOR,2019-07-20,2019,S2,11.5,Lago Mayor,13.282751613386612,10.240553311910311,16.324949914862913,6.0843966029526015,True
E121,LAGO MAYOR,2019-07-21,2019,S2,11.0,Lago Mayor,8.45179261183261,5.620508220030327,11.283077003634894,5.662568783604566,True
E122,LAGO MENOR,2019-07-21,2019,S2,11.0,Lago Menor,8.303902200577197,5.472617808774913,11.13518659237948,5.662568783604566,True
E123,LAGO MENOR,2019-07-21,2019,S2,9.0,Lago Menor,8.66376207792208,5.8324776861197964,11.495046469724363,5.662568783604566,True
E125,LAGO MENOR,2019-07-21,2019,S2,8.5,Lago Menor,8.64040233044733,5.809117938645047,11.471686722249613,5.662568783604566,True
E132,LAGO MENOR,2019-07-21,2019,S2,7.0,Lago Menor,7.123736691126207,4.292452299323925,9.95502108292849,5.662568783604565,True
E130,LAGO MENOR,2019-07-22,2019,S2,10.0,Lago Menor,7.080896265205381,4.026001601813213,10.13579092859755,6.109789326784336,True
E136,LAGO MENOR,2019-07-22,2019,S2,6.5,Lago Menor,6.3691875123227195,3.314292848930552,9.424082175714886,6.109789326784334,True
E137,LAGO MENOR,2019-07-22,2019,S2,5.0,Lago Menor,4.889550507072041,1.8346558436798737,7.944445170464208,6.109789326784334,True
E141,LAGO MENOR,2019-07-23,2019,S2,10.0,Lago Menor,7.636728096503169,4.204190427283498,11.06926576572284,6.8650753384393415,True
E142,LAGO MENOR,2019-07-23,2019,S2,11.0,Lago Menor,6.8137956050104265,3.3812579357907553,10.246333274230098,6.865075338439343,False
E145,LAGO MENOR,2019-07-23,2019,S2,6.0,Lago Menor,6.50814177074559,3.075604101525919,9.940679439965262,6.865075338439343,True
E147,LAGO MENOR,2019-07-24,2019,S2,5.5,Lago Menor,8.334272918290857,5.502988526488574,11.16555731009314,5.662568783604566,False
E01,BAHIA PUNO,2022-08-12,2022,S2,5.5,Bahia de Puno,5.653571263739203,2.598676600347036,8.708465927131371,6.109789326784336,True
E02,BAHIA PUNO,2022-08-12,2022,S2,8.0,Bahia de Puno,7.161213883418361,4.106319220026194,10.216108546810528,6.109789326784334,True
E05,BAHIA PUNO,2022-08-12,2022,S2,8.5,Bahia de Puno,11.266014260747527,8.21111959735536,14.320908924139694,6.109789326784334,True
E08,BAHIA PUNO,2022-08-12,2022,S2,11.0,Bahia de Puno,11.27812711164551,8.223232448253343,14.333021775037677,6.109789326784334,True
E28,LAGO MAYOR,2022-08-14,2022,S2,10.0,Lago Mayor,10.240893195138177,7.311921733325581,13.169864656950775,5.8579429236251945,True
E32,LAGO MAYOR,2022-08-14,2022,S2,9.0,Lago Mayor,8.563877155622153,5.634905693809556,11.492848617434749,5.857942923625193,True
E36,LAGO MAYOR,2022-08-14,2022,S2,9.0,Lago Mayor,8.271582438213954,5.342610976401358,11.200553900026552,5.8579429236251945,True
E39,LAGO MAYOR,2022-08-15,2022,S2,7.0,Lago Mayor,5.033998855097088,1.9791041917049204,8.088893518489256,6.109789326784336,True
341,LAGO MAYOR,2022-08-15,2022,S2,14.0,Lago Mayor,12.636840620490615,9.581945957098448,15.691735283882782,6.109789326784334,True
E42,LAGO MAYOR,2022-08-15,2022,S2,16.0,Lago Mayor,12.636526731601725,9.581632068209558,15.691421394993892,6.109789326784334,False
E43,LAGO MAYOR,2022-08-15,2022,S2,14.0,Lago Mayor,13.151231721056721,10.096337057664554,16.20612638444889,6.109789326784336,True
E22,LAGO MAYOR,2022-08-15,2022,S2,14.0,Lago Mayor,14.075965175478103,11.021070512085936,17.130859838870272,6.109789326784336,True
E48,LAGO MAYOR,2022-08-16,2022,S2,8.0,Lago Mayor,13.767050871087976,10.935766479285693,16.59833526289026,5.662568783604566,False
E49,LAGO MAYOR,2022-08-16,2022,S2,15.0,Lago Mayor,14.967169482739473,12.13588509093719,17.798453874541757,5.662568783604566,True
E50,LAGO MAYOR,2022-08-16,2022,S2,16.0,Lago Mayor,13.90628113997114,11.074996748168857,16.737565531773424,5.662568783604566,True
E51,LAGO MAYOR,2022-08-17,2022,S2,12.0,Lago Mayor,14.5116882994783,11.469489998001997,17.553886600954602,6.084396602952605,True
E52,LAGO MAYOR,2022-08-17,2022,S2,9.0,Lago Mayor,14.088253912753908,11.046055611277605,17.13045221423021,6.084396602952605,False
E53,LAGO MAYOR,2022-08-17,2022,S2,11.0,Lago Mayor,13.373239835719842,10.331041534243539,16.415438137196144,6.084396602952605,True
E58,LAGO MAYOR,2022-08-18,2022,S2,11.0,Lago Mayor,10.095755356541607,6.663217687321936,13.528293025761279,6.865075338439343,True
E59,LAGO MAYOR,2022-08-18,2022,S2,15.0,Lago Mayor,14.206231924186918,10.773694254967246,17.63876959340659,6.865075338439343,True
E60,LAGO MAYOR,2022-08-18,2022,S2,16.5,Lago Mayor,14.192546209901204,10.760008540681532,17.625083879120876,6.865075338439343,True
E61,LAGO MAYOR,2022-08-18,2022,S2,15.0,Lago Mayor,13.41909486013986,9.986557190920188,16.85163252935953,6.865075338439343,True
E72,LAGO MAYOR,2022-08-19,2022,S2,5.0,Lago Mayor,7.598421525121419,4.767137133319137,10.429705916923702,5.662568783604565,True
E76,LAGO MAYOR,2022-08-19,2022,S2,10.0,Lago Mayor,11.996065558849672,9.164781167047389,14.827349950651955,5.662568783604566,True
E78,LAGO MAYOR,2022-08-19,2022,S2,14.0,Lago Mayor,13.971811629014265,11.140527237211982,16.803096020816547,5.662568783604565,True
E79,LAGO MAYOR,2022-08-19,2022,S2,14.0,Lago Mayor,13.43057185212449,10.599287460322207,16.261856243926772,5.662568783604565,True
E80,LAGO MAYOR,2022-08-20,2022,S2,15.0,Lago Mayor,14.120239247419239,10.687701578199567,17.55277691663891,6.8650753384393415,True
E82,LAGO MAYOR,2022-08-20,2022,S2,15.0,Lago Mayor,13.64647704684204,10.213939377622369,17.07901471606171,6.8650753384393415,True
E83,LAGO MAYOR,2022-08-20,2022,S2,16.0,Lago Mayor,11.701597121191641,8.26905945197197,15.134134790411313,6.865075338439343,False
E88,LAGO MAYOR,2022-08-20,2022,S2,14.0,Lago Mayor,12.295303736234517,8.862766067014846,15.727841405454189,6.865075338439343,True
E94,LAGO MAYOR,2022-08-20,2022,S2,15.0,Lago Mayor,10.230715485031808,6.798177815812137,13.66325315425148,6.865075338439343,False
E97,LAGO MAYOR,2022-08-21,2022,S2,16.0,Lago Mayor,11.239984601616264,8.408700209813981,14.071268993418547,5.662568783604566,False
E98,LAGO MAYOR,2022-08-22,2022,S2,15.0,Lago Mayor,11.022546091695016,7.967651428302849,14.077440755087183,6.109789326784334,False
E99,LAGO MAYOR,2022-08-22,2022,S2,15.0,Lago Mayor,12.579051724111642,9.524157060719475,15.633946387503808,6.109789326784334,True
E100,LAGO MAYOR,2022-08-22,2022,S2,13.0,Lago Mayor,10.844260620261055,7.789365956868888,13.899155283653222,6.109789326784334,True
E103,LAGO MAYOR,2022-08-22,2022,S2,10.0,Lago Mayor,9.787644684182238,6.732750020790071,12.842539347574405,6.109789326784334,True
E104,LAGO MAYOR,2022-08-22,2022,S2,13.0,Lago Mayor,11.175330305905128,8.12043564251296,14.230224969297295,6.109789326784334,True
E113,LAGO MAYOR,2022-08-21,2022,S2,14.0,Lago Mayor,11.362667839549506,8.531383447747222,14.193952231351789,5.662568783604566,True
E117,LAGO MAYOR,2022-08-21,2022,S2,14.0,Lago Mayor,12.546966752296878,9.715682360494595,15.378251144099162,5.662568783604566,True
E120,LAGO MAYOR,2022-08-22,2022,S2,14.0,Lago Mayor,11.895989599824766,8.841094936432599,14.950884263216933,6.109789326784334,True
E121,LAGO MAYOR,2022-08-23,2022,S2,11.0,Lago Mayor,9.629494078197796,6.196956408978124,13.062031747417468,6.865075338439343,True
E122,LAGO MENOR,2022-08-23,2022,S2,10.0,Lago Menor,11.831804356754368,8.399266687534697,15.26434202597404,6.865075338439343,True
E123,LAGO MENOR,2022-08-23,2022,S2,6.0,Lago Menor,3.8709495903143405,0.4384119210946693,7.303487259534012,6.865075338439342,True
E125,LAGO MENOR,2022-08-23,2022,S2,8.0,Lago Menor,3.949335113088663,0.5167974438689917,7.381872782308334,6.865075338439342,False
E132,LAGO MENOR,2022-08-23,2022,S2,4.0,Lago Menor,3.892894954358505,0.460357285138834,7.325432623578177,6.865075338439343,True
